noise_ave_value
python3 -u ssl_perturbation_save_model.py --config_path configs/cifar10 --exp_name path/to/your/experiment/folder --version resnet18 --train_data_type CIFAR10 --noise_shape 4 3 32 32 --epsilon 32 --num_steps 20 --step_size 3.2 --attack_type min-min --perturb_type classwise --universal_train_target 'classwise' --train_step 10 --epochs 1000 --min_min_attack_fn eot_v1 --strong_aug --class_4 --job_id 103745339
check check
__name__ simclr
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
The whole epochs are 1000

min_min_attack_simclr_return_loss_tensor_eot_v1: 6.871054474512736
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.826527134577433
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.8031173547108965
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.789598385492961
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.775927909215292
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.772930145263672
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.7672810554504395
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.757009363174438
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.742530504862468
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.739224433898926
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.735939915974935
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.730193281173706
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.721696678797404
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.721118688583374
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.715578540166219
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.710639874140422
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.702630535761515
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.703709475199381
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.704486465454101
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.698789167404175

min_min_attack_simclr_return_loss_tensor_eot_v1: 6.867280880610148
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.817792208989461
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.793633842468262
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.7852599143981935
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.768760935465495
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.7658080418904625
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.7518836180369055
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.743924903869629
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.739237753550212
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.732316223780314
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.721172078450521
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.719072961807251
