Differentiable augmentation first version.
python3 ssl_perturbation_save_model.py --config_path configs/cifar10 --exp_name path/to/your/experiment/folder --version resnet18 --train_data_type CIFAR10 --noise_shape 10 3 32 32 --epsilon 8 --num_steps 1 --step_size 2.4 --attack_type min-min --perturb_type classwise --universal_train_target 'classwise' --train_step 10 --epochs 151
check check
__name__ simclr
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
The whole epochs are 151
min_min_attack_simclr_return_loss_tensor: 7.094775199890137
min_min_attack_simclr_return_loss_tensor: 7.063002586364746
min_min_attack_simclr_return_loss_tensor: 7.084399700164795
min_min_attack_simclr_return_loss_tensor: 7.047428131103516
min_min_attack_simclr_return_loss_tensor: 7.018136978149414
min_min_attack_simclr_return_loss_tensor: 7.071840286254883
min_min_attack_simclr_return_loss_tensor: 7.01448917388916
min_min_attack_simclr_return_loss_tensor: 7.073414325714111
min_min_attack_simclr_return_loss_tensor: 6.9554901123046875
min_min_attack_simclr_return_loss_tensor: 7.034590721130371
min_min_attack_simclr_return_loss_tensor: 7.089422702789307
min_min_attack_simclr_return_loss_tensor: 6.98980712890625
min_min_attack_simclr_return_loss_tensor: 7.055362701416016
min_min_attack_simclr_return_loss_tensor: 7.043271541595459
min_min_attack_simclr_return_loss_tensor: 7.042286396026611
min_min_attack_simclr_return_loss_tensor: 7.058984756469727
min_min_attack_simclr_return_loss_tensor: 7.098255157470703
min_min_attack_simclr_return_loss_tensor: 7.064178466796875
min_min_attack_simclr_return_loss_tensor: 7.029552459716797
min_min_attack_simclr_return_loss_tensor: 7.016681671142578
min_min_attack_simclr_return_loss_tensor: 7.090402126312256
min_min_attack_simclr_return_loss_tensor: 7.088109016418457
min_min_attack_simclr_return_loss_tensor: 7.060849666595459
min_min_attack_simclr_return_loss_tensor: 7.098860740661621
min_min_attack_simclr_return_loss_tensor: 7.069693565368652
min_min_attack_simclr_return_loss_tensor: 7.06809139251709
min_min_attack_simclr_return_loss_tensor: 7.063637733459473
min_min_attack_simclr_return_loss_tensor: 7.102849006652832
min_min_attack_simclr_return_loss_tensor: 7.018665313720703
min_min_attack_simclr_return_loss_tensor: 6.991760730743408
min_min_attack_simclr_return_loss_tensor: 7.039947509765625
min_min_attack_simclr_return_loss_tensor: 7.07874870300293
min_min_attack_simclr_return_loss_tensor: 7.016889572143555
min_min_attack_simclr_return_loss_tensor: 7.010918140411377
min_min_attack_simclr_return_loss_tensor: 7.057703018188477
min_min_attack_simclr_return_loss_tensor: 7.0096282958984375
min_min_attack_simclr_return_loss_tensor: 6.985809326171875
min_min_attack_simclr_return_loss_tensor: 7.085727214813232
min_min_attack_simclr_return_loss_tensor: 7.036517143249512
min_min_attack_simclr_return_loss_tensor: 7.085818290710449
