samplewise
python3 -u ssl_perturbation_save_model.py --config_path configs/cifar10 --exp_name path/to/your/experiment/folder --version resnet18 --train_data_type CIFAR10 --noise_shape 1024 3 32 32 --epsilon 32 --num_steps 20 --step_size 3.2 --attack_type min-min --perturb_type samplewise --train_step 10 --epochs 1000 --min_min_attack_fn eot_v1 --strong_aug --class_4 --job_id 103745764
check check
__name__ simclr
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
The whole epochs are 1000
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.785320440928142
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.738399473826091
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.712343470255534
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.700067933400472
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.68129760424296
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.66658763885498
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.653789949417114
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.6396852970123295
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.6263312816619875
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.622153727213542
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.612248198191325
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.6103070418039955
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.601164801915487
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.591077661514282
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.585035196940104
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.5772204558054606
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.582300917307536
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.581877644856771
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.578384669621785
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.575590372085571
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.79372607866923
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.75079296429952
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.719413820902506
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.700575669606526
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.6877605279286705
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.669790538152059
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.662485281626384
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.650522518157959
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.633441352844239
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.623915227254232
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.611877568562826
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.609145943323771
min_min_attack_simclr_return_loss_tensor_eot_v1: 6.601851463317871
