Differentiable augmentation first version.
python3 ssl_perturbation_save_model.py --config_path configs/cifar10 --exp_name path/to/your/experiment/folder --version resnet18 --train_data_type CIFAR10 --noise_shape 10 3 32 32 --epsilon 8 --num_steps 5 --step_size 1.6 --attack_type min-min --perturb_type classwise --universal_train_target 'classwise' --train_step 10 --epochs 151
check check
__name__ simclr
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
The whole epochs are 151
min_min_attack_simclr_return_loss_tensor: 6.900257110595703
min_min_attack_simclr_return_loss_tensor: 6.929500102996826
min_min_attack_simclr_return_loss_tensor: 6.900116920471191
min_min_attack_simclr_return_loss_tensor: 6.913137912750244
min_min_attack_simclr_return_loss_tensor: 6.889241695404053
min_min_attack_simclr_return_loss_tensor: 6.9329633712768555
min_min_attack_simclr_return_loss_tensor: 6.916669845581055
min_min_attack_simclr_return_loss_tensor: 6.894595146179199
min_min_attack_simclr_return_loss_tensor: 6.868636131286621
min_min_attack_simclr_return_loss_tensor: 6.885266304016113
min_min_attack_simclr_return_loss_tensor: 6.9192728996276855
min_min_attack_simclr_return_loss_tensor: 6.890479564666748
min_min_attack_simclr_return_loss_tensor: 6.892724990844727
min_min_attack_simclr_return_loss_tensor: 6.808825492858887
min_min_attack_simclr_return_loss_tensor: 6.8542914390563965
min_min_attack_simclr_return_loss_tensor: 6.932102680206299
min_min_attack_simclr_return_loss_tensor: 6.934869289398193
min_min_attack_simclr_return_loss_tensor: 6.978477478027344
min_min_attack_simclr_return_loss_tensor: 6.9591064453125
min_min_attack_simclr_return_loss_tensor: 6.924651622772217
min_min_attack_simclr_return_loss_tensor: 6.961419105529785
min_min_attack_simclr_return_loss_tensor: 6.910542964935303
min_min_attack_simclr_return_loss_tensor: 6.944004058837891
min_min_attack_simclr_return_loss_tensor: 6.91563081741333
min_min_attack_simclr_return_loss_tensor: 6.871676445007324
min_min_attack_simclr_return_loss_tensor: 6.999233722686768
min_min_attack_simclr_return_loss_tensor: 6.9199042320251465
min_min_attack_simclr_return_loss_tensor: 6.89942741394043
min_min_attack_simclr_return_loss_tensor: 6.939455032348633
min_min_attack_simclr_return_loss_tensor: 6.917782783508301
min_min_attack_simclr_return_loss_tensor: 7.008731842041016
min_min_attack_simclr_return_loss_tensor: 6.9303693771362305
min_min_attack_simclr_return_loss_tensor: 6.917876243591309
min_min_attack_simclr_return_loss_tensor: 6.9276628494262695
min_min_attack_simclr_return_loss_tensor: 6.901224136352539
min_min_attack_simclr_return_loss_tensor: 6.964158058166504
min_min_attack_simclr_return_loss_tensor: 6.976287841796875
min_min_attack_simclr_return_loss_tensor: 6.939746856689453
min_min_attack_simclr_return_loss_tensor: 6.931312561035156
min_min_attack_simclr_return_loss_tensor: 6.949758529663086
