New small dataset
python3 ssl_perturbation_save_model.py --config_path configs/cifar10 --exp_name path/to/your/experiment/folder --version resnet18 --train_data_type CIFAR10 --noise_shape 4 3 32 32 --epsilon 8 --num_steps 10 --step_size 1.6 --attack_type min-min --perturb_type classwise --universal_train_target 'classwise' --train_step 1 --epochs 1000 --min_min_attack_fn non_eot --strong_aug
check check
__name__ simclr
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
The whole epochs are 1000

min_min_attack_simclr_return_loss_tensor: 6.934426307678223
min_min_attack_simclr_return_loss_tensor: 6.927403450012207
min_min_attack_simclr_return_loss_tensor: 6.925528049468994
min_min_attack_simclr_return_loss_tensor: 6.923792839050293
min_min_attack_simclr_return_loss_tensor: 6.925464153289795
min_min_attack_simclr_return_loss_tensor: 6.953361511230469
min_min_attack_simclr_return_loss_tensor: 6.927353858947754
min_min_attack_simclr_return_loss_tensor: 6.945791244506836
min_min_attack_simclr_return_loss_tensor: 6.921891689300537
min_min_attack_simclr_return_loss_tensor: 6.926634788513184

min_min_attack_simclr_return_loss_tensor: 6.93267822265625
min_min_attack_simclr_return_loss_tensor: 6.918397903442383
min_min_attack_simclr_return_loss_tensor: 6.92955207824707
min_min_attack_simclr_return_loss_tensor: 6.919461250305176
min_min_attack_simclr_return_loss_tensor: 6.952507019042969
min_min_attack_simclr_return_loss_tensor: 6.921116352081299
min_min_attack_simclr_return_loss_tensor: 6.932307720184326
min_min_attack_simclr_return_loss_tensor: 6.918759822845459
min_min_attack_simclr_return_loss_tensor: 6.936358451843262
min_min_attack_simclr_return_loss_tensor: 6.934769153594971

min_min_attack_simclr_return_loss_tensor: 6.9175310134887695
min_min_attack_simclr_return_loss_tensor: 6.918596267700195
min_min_attack_simclr_return_loss_tensor: 6.928321838378906
min_min_attack_simclr_return_loss_tensor: 6.926647186279297
min_min_attack_simclr_return_loss_tensor: 6.926721096038818
min_min_attack_simclr_return_loss_tensor: 6.922354221343994
min_min_attack_simclr_return_loss_tensor: 6.918973922729492
min_min_attack_simclr_return_loss_tensor: 6.927638053894043
min_min_attack_simclr_return_loss_tensor: 6.923636436462402
min_min_attack_simclr_return_loss_tensor: 6.922122001647949

min_min_attack_simclr_return_loss_tensor: 6.916474342346191
min_min_attack_simclr_return_loss_tensor: 6.909759998321533
min_min_attack_simclr_return_loss_tensor: 6.922395706176758
min_min_attack_simclr_return_loss_tensor: 6.926034927368164
min_min_attack_simclr_return_loss_tensor: 6.921255111694336
min_min_attack_simclr_return_loss_tensor: 6.909965515136719
min_min_attack_simclr_return_loss_tensor: 6.914816379547119
min_min_attack_simclr_return_loss_tensor: 6.9093337059021
min_min_attack_simclr_return_loss_tensor: 6.918706893920898
min_min_attack_simclr_return_loss_tensor: 6.915307998657227

